id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
30965,8529,2024,5725,293,BUQ06,Cyber and Joint Communication Information Systems (CIS) Force Development,Développement de la cyberforce et de la force du systèmes d'information et communications (SIC) interarmées,950,204,BUQ00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,51063284,,,52288853,,,52727817,,,,142,142,142,,dp_resources,2024,0
30966,8531,2024,6661,660,BUQ07,Intelligence Force Development,Développement de la force du renseignement,950,204,BUQ00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,133191465,,,133270848,,,131132901,,,,15,14,14,,dp_resources,2024,0
30967,8533,2024,4930,1156,BUQ08,"Science, Technology and Innovation","Sciences, technologie et innovation",950,204,BUQ00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,368118242,,,370743516,,,371507712,,,,1406,1394,1393,,dp_resources,2024,0
30968,8535,2024,6122,879,BUR01,Maritime Equipment Acquisition,Acquisition d'équipements maritimes,1111,205,BUR00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,2526016711,,,2219880492,,,2480973161,,,,428,429,431,,dp_resources,2024,0
30969,8538,2024,4255,773,BUR02,Land Equipment Acquisition,Acquisition d'équipements terrestres,1111,205,BUR00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,699483019,,,1359502914,,,1004184127,,,,680,679,680,,dp_resources,2024,0
30972,8715,2024,5829,1505,BXZ01,Standards Development,Élaboration des normes,1097,351,BXZ00,995,558,CASDO,Canadian Accessibility Standards Development Organization,Organisation canadienne d’élaboration de normes d’accessibilité,12028231,,,12046162,,,12046162,,,,22,22,22,,dp_resources,2024,0
30973,8716,2024,5843,1506,BXZ02,Outreach and Knowledge Application,Sensibilisation et application des connaissances,1097,351,BXZ00,995,558,CASDO,Canadian Accessibility Standards Development Organization,Organisation canadienne d’élaboration de normes d’accessibilité,3528230,,,3546162,,,3546162,,,,18,18,18,,dp_resources,2024,0
30974,8544,2024,6121,302,BUR05,Defence Materiel Management,Gestion du matériel de la Défense,1111,205,BUR00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,102057749,,,103383564,,,103173900,,,,835,826,824,,dp_resources,2024,0
30975,9302,2024,5400,1507,ISS00,Internal Services,Services internes,1065,352,ISS00,995,558,CASDO,Canadian Accessibility Standards Development Organization,Organisation canadienne d’élaboration de normes d’accessibilité,5706389,,,5735392,,,5735392,,,,18,18,18,,dp_resources,2024,0
30976,8540,2024,4256,55,BUR03,Aerospace Equipment Acquisition,Acquisition d'équipements aérospatiaux,1111,205,BUR00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,2567995229,,,9645194865,,,5356613579,,,,308,307,307,,dp_resources,2024,0
30977,8542,2024,4257,298,BUR04,"Defence Information Technology Systems Acquisition, Design and Delivery","Acquisition, conception et livraison de systèmes de technologie de l'information de la Défense",1111,205,BUR00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,349651111,,,424814399,,,558107157,,,,463,461,460,,dp_resources,2024,0
30978,8546,2024,4259,301,BUS01,Defence Infrastructure Program Management,Gestion du Programme d'infrastructure de la Défense,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,93307547,,,98704596,,,99722690,,,,184,182,182,,dp_resources,2024,0
30979,8548,2024,5727,299,BUS02,"Defence Infrastructure Construction, Recapitalization and Investment","Infrastructure de la Défense: construction, réfection et investissement",1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,874806519,,,867279199,,,1020290936,,,,81,80,80,,dp_resources,2024,0
30980,8550,2024,4444,300,BUS03,"Defence Infrastructure Maintenance, Support and Operations","Infrastructure de la Défense: entretien, soutien et opérations",1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,1266090661,,,1311944979,,,1346141335,,,,2591,2566,2561,,dp_resources,2024,0
30981,8552,2024,6281,930,BUS04,Defence Residential Housing Program,Programme de logement résidentiel de la Défense,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,70210328,,,70834983,,,68760640,,,,331,328,327,,dp_resources,2024,0
30982,8554,2024,5728,297,BUS05,"Defence Information Systems, Services and Programme Management","Gestion des programmes, systèmes et services d’information de la Défense",1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,309182691,,,297631304,,,257167387,,,,581,580,579,,dp_resources,2024,0
30983,8556,2024,7143,370,BUS06,Environmental Management and Climate Action,Gestion de l’environnement et lutte contre le changement climatique,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,140689892,,,54663788,,,56243725,,,,58,59,59,,dp_resources,2024,0
30984,8558,2024,6663,567,BUS07,Indigenous Affairs,Affaires autochtones,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,7086468,,,7287445,,,7320393,,,,25,25,24,,dp_resources,2024,0
30985,8559,2024,4266,959,BUS08,Naval Bases,Bases navales,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,282567486,,,283792082,,,284071993,,,,2158,2155,2149,,dp_resources,2024,0
30986,8560,2024,4267,772,BUS09,Land Bases,Bases terrestres,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,552737036,,,552174363,,,553514729,,,,3900,3862,3854,,dp_resources,2024,0
30987,8561,2024,7194,68,BUS10,Air and Space Wings,Escadres aérospatiales,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,514024510,,,506475088,,,508000943,,,,2897,2882,2883,,dp_resources,2024,0
30988,8562,2024,4269,764,BUS11,"Joint, Common and International Bases","Bases interarmées, communes et internationales",1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,209481756,,,207726017,,,208549204,,,,1431,1426,1426,,dp_resources,2024,0
30989,8563,2024,7144,934,BUS12,Military Police Institutional Operations,Opérations institutionnelles de la Police militaire,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,164236502,,,158970071,,,159480999,,,,1174,1175,1177,,dp_resources,2024,0
30990,8564,2024,4271,1153,BUS13,Safety,Sécurité,1148,206,BUS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,5641768,,,5899725,,,5808227,,,,33,31,31,,dp_resources,2024,0
30992,8645,2024,6766,1518,BGV04,Indigenous Relations and Engagement,Relations avec les Autochtones et participation des Autochtones,1223,36,BGV00,646,63,CEAA,Impact Assessment Agency of Canada,Agence canadienne d’évaluation d’impact,18662765,,,14416786,,,14419065,,,,67,69,69,,dp_resources,2024,0
30993,9358,2024,4272,853,ISS01,Management and Oversight Services,Services de gestion et de surveillance,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,161810618,,,164705969,,,163954493,,,,1185,1134,1107,,dp_resources,2024,0
30994,9413,2024,4273,219,ISS02,Communications Services,Services de communication,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,33717997,,,34108075,,,34157967,,,,241,241,241,,dp_resources,2024,0
30995,9434,2024,4274,798,ISS03,Legal Services,Services juridiques,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,137075256,,,46151605,,,47705341,,,,26,27,27,,dp_resources,2024,0
30996,9466,2024,4275,534,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,148502484,,,153466934,,,152170588,,,,1266,1274,1275,,dp_resources,2024,0
30997,9495,2024,4276,423,ISS05,Financial Management Services,Services de gestion financière,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,123012502,,,121249423,,,118565175,,,,536,514,507,,dp_resources,2024,0
30998,9511,2024,4277,595,ISS06,Information Management Services,Services de gestion de l'information,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,40883783,,,42187124,,,42787867,,,,176,177,176,,dp_resources,2024,0
30999,9553,2024,4278,630,ISS07,Information Technology Services,Services de la technologie de l'information,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,347840790,,,371891368,,,378179402,,,,933,932,932,,dp_resources,2024,0
31001,9615,2024,4280,902,ISS09,Materiel Management Services,Services de gestion du matériel,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,60417261,,,62090634,,,62498433,,,,310,295,279,,dp_resources,2024,0
31002,9649,2024,4281,25,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,20406544,,,21094866,,,20909726,,,,205,204,205,,dp_resources,2024,0
31003,9577,2024,4279,1093,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,953,207,ISS00,720,133,ND,Department of National Defence,Ministère de la Défense nationale,112366228,,,116523324,,,120115589,,,,91,92,92,,dp_resources,2024,0
31004,9677,2024,4582,672,ISS20,Internal Services,Services internes,785,37,ISS20,646,63,CEAA,Impact Assessment Agency of Canada,Agence canadienne d’évaluation d’impact,21328875,,,16476327,,,16478931,,,,123,115,115,,dp_resources,2024,0
31005,8838,2024,6844,1197,BLM01,Space Exploration,Exploration spatiale,1194,93,BLM00,503,95,CSA,Canadian Space Agency,Agence spatiale canadienne,165813203,,,120642047,,,123453414,,,,242.1,255.9,256.7,,dp_resources,2024,0
31006,8839,2024,6845,1198,BLM02,Space Utilization,Utilisation de l'espace,1194,93,BLM00,503,95,CSA,Canadian Space Agency,Agence spatiale canadienne,78451804,,,47178390,,,53060238,,,,140.1,139.9,137.7,,dp_resources,2024,0
31007,8840,2024,6843,1196,BLM03,Space Capacity Development,Développement de la capacité spatiale,1194,93,BLM00,503,95,CSA,Canadian Space Agency,Agence spatiale canadienne,104747250,,,88133946,,,75472188,,,,110.7,103.2,96.4,,dp_resources,2024,0
