id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
28684,5927,2022,3377,482,BVD13,Grants and Contributions Policy and Operations,Politiques et opérations concernant les subventions et les contributions,753,107,BVD00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",17777273,,,18276547,,,18272465,,,,97,97,98,84,drr_resources,2022,0
28685,5929,2022,5568,268,BVE01,Consular Assistance and Services for Canadians Abroad,Aide consulaire et les services aux Canadiens à l’étranger,754,108,BVE00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",42215378,,,41628584,,,41637002,,,,348,344,343,361,drr_resources,2022,0
28686,5931,2022,3379,348,BVE02,Emergency Preparedness and Response,Préparation et intervention en cas d'urgence,754,108,BVE00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",10478216,,,10482526,,,10483855,,,,26,26,26,26,drr_resources,2022,0
28687,5933,2022,5569,1035,BVF01,Platform Corporate Services,Services ministériels au niveau de la plateforme,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",17978948,,,18792543,,,18792522,,,,136,133,133,114,drr_resources,2022,0
28688,5935,2022,3381,458,BVF02,Foreign Service Directives,Directives sur le service extérieur,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",164388953,,,164485492,,,164522965,,,,52,53,53,44,drr_resources,2022,0
28689,5937,2022,5570,179,BVF03,Client Relations and Mission Operations,Relations avec les clients et opérations des missions,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",315304796,,,313379875,,,301765832,,,,3555,3555,3555,3539,drr_resources,2022,0
28690,5939,2022,3383,824,BVF04,Locally Engaged Staff Services,Services aux employés recrutés sur place,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",89162117,,,86728872,,,89458221,,,,52,52,52,43,drr_resources,2022,0
28691,5941,2022,4975,1110,BVF05,Real Property Planning and Stewardship,Planification et intendance des biens immobiliers,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",323978661,,,324142428,,,313967724,,,,95,91,92,100,drr_resources,2022,0
28692,5943,2022,5571,1111,BVF06,"Real Property Project Delivery, Professional and Technical Services",Services professionnels et techniques pour l'exécution des projets de biens immobiliers,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",142936296,,,142208469,,,124564592,,,,157,156,155,151,drr_resources,2022,0
28693,5945,2022,3386,938,BVF07,Mission Readiness and Security,Préparation et sécurité de la mission,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",76368654,,,73212749,,,73999681,,,,265,265,265,256,drr_resources,2022,0
28694,5947,2022,3387,937,BVF08,Mission Network IM/IT,Gestion de l'information et technologie de l'information du réseau des missions,755,109,BVF00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",72008221,,,73727834,,,74764179,,,,341,333,330,372,drr_resources,2022,0
28695,6765,2022,3388,847,ISS01,Management and Oversight Services,Services de gestion et de surveillance,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",70785239,,,69832877,,,69545270,,,,458,451,450,385,drr_resources,2022,0
28696,6808,2022,3389,213,ISS02,Communications Services,Services de communication,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",28172312,,,28068646,,,27983936,,,,254,247,248,250,drr_resources,2022,0
28697,6831,2022,3390,792,ISS03,Legal Services,Services juridiques,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",12574860,,,12518195,,,12389499,,,,23,23,23,20,drr_resources,2022,0
28698,6865,2022,3391,528,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",70324708,,,70216656,,,70157648,,,,489,489,489,486,drr_resources,2022,0
28699,6879,2022,3392,417,ISS05,Financial Management Services,Services de gestion financière,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",29764325,,,25388484,,,24836787,,,,410,404,405,419,drr_resources,2022,0
28700,6932,2022,3393,589,ISS06,Information Management Services,Services de gestion de l'information,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",13398678,,,13404549,,,13289641,,,,63,62,61,46,drr_resources,2022,0
28701,6959,2022,3394,624,ISS07,Information Technology Services,Services de la technologie de l'information,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",18653907,,,18639200,,,18429335,,,,88,85,84,137,drr_resources,2022,0
28702,6990,2022,3395,1087,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",20797507,,,21676378,,,21801686,,,,87,84,84,98,drr_resources,2022,0
28703,7024,2022,3396,896,ISS09,Materiel Management Services,Services de gestion du matériel,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",1664129,,,1664131,,,1664048,,,,0,0,0,0,drr_resources,2022,0
28704,7045,2022,3397,19,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,756,110,ISS00,895,126,EA,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",6352991,,,6339777,,,6130826,,,,102,97,98,60,drr_resources,2022,0
28705,6724,2022,4558,699,ISS00,Internal Services,Services internes,827,187,ISS00,488,199,LAC,Library and Archives of Canada,Bibliothèque et Archives du Canada,34813412,,,34820655,,,34566934,,,,267,266,265,272,drr_resources,2022,0
28706,7105,2022,6408,1544,BYK01,Innovation,Innovation,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,30046843,,,29652890,,,29662902,,,,25,25,25,41,drr_resources,2022,0
28707,7106,2022,6409,1545,BYK02,Business Growth,Croissance des entreprises,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,86545138,,,62618091,,,50525615,,,,63,63,56,33,drr_resources,2022,0
28708,7107,2022,6410,1546,BYK03,Business Services,Services aux entreprises,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,82090158,,,29734683,,,17261358,,,,40,40,40,19,drr_resources,2022,0
28709,7108,2022,6422,1547,BYK04,Community Initiatives,Initiatives communautaires,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,48539085,,,6917558,,,4711568,,,,10,4,3,30,drr_resources,2022,0
28711,6306,2022,4121,95,BSM01,Audiovisual programming and production,Programmation et production audiovisuelles,928,213,BSM00,636,223,NFB,National Film Board,Office national du film,36619523.66,,,36319873,,,36154363,,,,154,154,154,151,drr_resources,2022,0
28712,6308,2022,4122,318,BSP01,Distribution of works and audience engagement,Distribution des œuvres et interaction avec les auditoires,929,214,BSP00,636,223,NFB,National Film Board,Office national du film,7848529.42,,,7682177,,,7646106,,,,72,72,72,72,drr_resources,2022,0
28713,6309,2022,4123,1053,BSP02,Promotion of works and National Film Board outreach,Promotion des œuvres et rayonnement de l'Office national du film,929,214,BSP00,636,223,NFB,National Film Board,Office national du film,9634103.64,,,9602826,,,9600704,,,,57,57,57,67,drr_resources,2022,0
28714,6310,2022,4124,1044,BSP03,"Preservation, conservation and digitization of works","Préservation, conservation et numérisation des œuvres",929,214,BSP00,636,223,NFB,National Film Board,Office national du film,2799936.64,,,2789577,,,2766537,,,,28,28,28,20,drr_resources,2022,0
28715,6445,2022,4193,1183,BUH01,Setting Rules for Plant Health,Établissement des règles pour la protection des végétaux,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,21627000,,,20927000,,,21025000,,,,169,169,169,190,drr_resources,2022,0
28716,6446,2022,4194,1034,BUH02,Plant Health Compliance Promotion,Promotion de la conformité en matière de protection des végétaux,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,1789000,,,1797000,,,1741000,,,,16,16,16,24,drr_resources,2022,0
28717,6447,2022,4195,942,BUH03,Monitoring and Enforcement for Plant Health,Surveillance et application de la loi en matière de protection des végétaux,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,64891000,,,64569000,,,50799000,,,,408,407,404,385,drr_resources,2022,0
28718,6448,2022,4196,1024,BUH04,Permissions for Plant Products,Autorisations pour les produits d'origine végétale,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,40364000,,,40259000,,,30572000,,,,261,261,261,298,drr_resources,2022,0
28719,6449,2022,4197,1181,BUH05,Setting Rules for Animal Health,Établissement des règles pour la santé animale,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,35770000,,,35120000,,,33158000,,,,275,275,275,257,drr_resources,2022,0
28720,6450,2022,4198,74,BUH06,Animal Health Compliance Promotion,Promotion de la conformité en matière de santé animale,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,7165000,,,7971000,,,6170000,,,,61,67,61,74,drr_resources,2022,0
28721,6451,2022,4199,940,BUH07,Monitoring and Enforcement for Animal Health,Surveillance et application de la loi en matière de santé animale,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,77659000,,,74948000,,,59143000,,,,453,436,336,558,drr_resources,2022,0
28722,6452,2022,4200,1022,BUH08,Permissions for Animal Products,Autorisations pour les produits d'origine animale,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,27607000,,,31505000,,,22854000,,,,236,263,191,227,drr_resources,2022,0
28723,6453,2022,4201,1182,BUH09,Setting Rules for Food Safety and Consumer Protection,Établissement de règles pour la salubrité des aliments et la protection des consommateurs,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,57741000,,,51425000,,,51666000,,,,448,404,404,446,drr_resources,2022,0
28724,6454,2022,4202,453,BUH10,Food Safety and Consumer Protection Compliance Promotion,Promotion de la conformité en matière de salubrité des aliments et de protection des consommateurs,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,15201000,,,10948000,,,10932000,,,,137,105,105,147,drr_resources,2022,0
28725,6455,2022,4203,941,BUH11,Monitoring and Enforcement for Food Safety and Consumer Protection,Surveillance et application de la loi en matière de salubrité des aliments et de protection des consommateurs,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,262632722,,,245494232,,,239801209,,,,2362,2207,2132,2380,drr_resources,2022,0
28726,6456,2022,4204,1023,BUH12,Permissions for Food Products,Autorisations pour les produits alimentaires,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,36873000,,,33298000,,,33162000,,,,348,321,321,378,drr_resources,2022,0
28727,6457,2022,4205,750,BUH13,International Standards Setting,Définition de normes internationales,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,4025000,,,2525000,,,2536000,,,,30,21,21,41,drr_resources,2022,0
28728,6458,2022,4206,749,BUH14,International Regulatory Cooperation and Science Collaboration,Coopération internationale en matière de réglementation et collaboration scientifique,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,4495000,,,3517000,,,3128000,,,,31,24,21,34,drr_resources,2022,0
28729,6459,2022,4207,881,BUH15,Market Access Support,Soutien à l'accès aux marchés,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,8727000,,,2834000,,,1469000,,,,65,29,16,120,drr_resources,2022,0
28730,6779,2022,4208,838,ISS01,Management and Oversight Services,Services de gestion et de surveillance,946,46,ISS00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,18050000,,,17592000,,,17159000,,,,137,137,137,136,drr_resources,2022,0
28731,6813,2022,4209,204,ISS02,Communications Services,Services de communication,946,46,ISS00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,15290000,,,14934000,,,14592000,,,,109,109,109,128,drr_resources,2022,0
28732,6832,2022,4210,783,ISS03,Legal Services,Services juridiques,946,46,ISS00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,8887000,,,8856000,,,8826000,,,,9,9,9,10,drr_resources,2022,0
28733,6874,2022,4211,519,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,946,46,ISS00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,39124000,,,38214000,,,37350000,,,,275,275,275,343,drr_resources,2022,0
